Site,YearBurn,Transect,AgeClass,Subsection,Spp,Cat,TS,BD_cm,DBH_cm,Alive,Notes
TR,90,3,Int,60_80,SA,Dec,Shrub,1.8,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,1.3,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.8,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.4,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.4,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.2,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.4,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.7,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.7,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.7,,Y,
TR,90,3,Int,60_80,PB,Evg,Tree,1.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.7,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.6,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,1.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.9,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.8,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.6,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.6,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.6,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.8,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.8,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.8,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.9,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,1.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.8,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.7,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.6,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.9,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.4,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.9,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.4,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.4,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.4,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.9,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.6,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.6,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.9,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.9,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.8,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.2,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.2,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.2,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.2,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.7,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.1,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.1,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.9,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1.1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1.4,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1.1,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,1.1,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.8,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.6,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.7,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.7,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.7,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,1.8,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.6,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.9,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.6,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.8,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.9,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.6,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.9,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.7,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.6,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.6,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,1.7,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,1,,N,
TR,90,3,Int,60_80,SA,Dec,Shrub,1.1,,N,
TR,90,3,Int,60_80,SA,Dec,Shrub,1.1,,N,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.6,,N,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.7,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,,3.5,N,
TR,90,3,Int,60_80,PM,Evg,Tree,0.1,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.6,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.3,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.4,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.4,,N,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.3,,N,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.8,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,N,
TR,90,3,Int,60_80,PT,Dec,Tree,0.4,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.7,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.7,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.7,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.7,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.7,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,1,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,1,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,1,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.4,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.4,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.4,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,,1.9,N,
TR,90,3,Int,60_80,PM,Evg,Tree,,4,N,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.8,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.4,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,1.2,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.8,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.8,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.6,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.8,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,1,,N,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,1,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.7,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.7,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.6,,N,
TR,90,3,Int,60_80,SA,Dec,Shrub,1,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.7,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.6,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.8,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.1,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,1,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.8,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.8,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.4,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,1.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.8,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.8,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,1,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.4,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.3,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.4,,N,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.8,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.2,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.5,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.2,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,1,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.9,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.9,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.9,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.9,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.9,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.8,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.4,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.4,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PM,Evg,Tree,0.3,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.6,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.7,,Y,
TR,90,3,Int,60_80,SA,Dec,Shrub,0.8,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.5,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.9,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.9,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.7,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.4,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.4,,Y,
TR,90,3,Int,60_80,PT,Dec,Tree,0.4,,Y,
